"station","year","julian day","hour","avg temp deg C"
"Ridgetop",1996,333,600,-7999
"Ridgetop",1996,333,700,-7999
"Ridgetop",1996,333,800,-7999
"Ridgetop",1996,333,900,-7999
"Ridgetop",1996,333,1000,-7999
"Ridgetop",1996,333,1100,-53.46
"Ridgetop",1996,333,1200,-53.46
"Ridgetop",1996,333,1300,-53.46
"Ridgetop",1996,333,1400,-53.46
"Ridgetop",1996,333,1500,-53.46
"Ridgetop",1996,333,1600,-53.46
"Ridgetop",1996,333,1700,-53.46
"Ridgetop",1996,333,1800,-53.46
"Ridgetop",1996,333,1900,-7999
"Ridgetop",1996,333,2000,-7999
"Ridgetop",1996,333,2100,-7999
"Ridgetop",1996,333,2200,-23.5
"Ridgetop",1996,333,2300,-0.64
"Ridgetop",1996,333,2400,-0.34
"Ridgetop",1996,334,100,-0.71
"Ridgetop",1996,334,200,-0.95
"Ridgetop",1996,334,300,-0.99
"Ridgetop",1996,334,400,-0.68
"Ridgetop",1996,334,500,-1.09
"Ridgetop",1996,334,600,-1.55
"Ridgetop",1996,334,700,-1.56
"Ridgetop",1996,334,800,-1.69
"Ridgetop",1996,334,900,-1.6
"Ridgetop",1996,334,1000,-1.38
"Ridgetop",1996,334,1100,-1.55
"Ridgetop",1996,334,1200,-1.05
"Ridgetop",1996,334,1300,-0.67
"Ridgetop",1996,334,1400,0.64
"Ridgetop",1996,334,1500,2.43
"Ridgetop",1996,334,1600,2.45
"Ridgetop",1996,334,1700,2.26
"Ridgetop",1996,334,1800,2.17
"Ridgetop",1996,334,1900,2.29
"Ridgetop",1996,334,2000,2.31
"Ridgetop",1996,334,2100,1.97
"Ridgetop",1996,334,2200,2.34
"Ridgetop",1996,334,2300,2.59
"Ridgetop",1996,334,2400,3.29
"Ridgetop",1996,335,100,3.96
"Ridgetop",1996,335,200,4.33
"Ridgetop",1996,335,300,4.66
"Ridgetop",1996,335,400,5.21
"Ridgetop",1996,335,500,5.81
"Ridgetop",1996,335,600,6.22
"Ridgetop",1996,335,700,6.71
"Ridgetop",1996,335,800,7.37
"Ridgetop",1996,335,900,7.92
"Ridgetop",1996,335,1000,8.27
"Ridgetop",1996,335,1100,8.46
"Ridgetop",1996,335,1200,9.04
"Ridgetop",1996,335,1300,9.88
"Ridgetop",1996,335,1400,-7999
"Ridgetop",1996,335,1500,-7999
"Ridgetop",1996,335,1600,-7999
"Ridgetop",1996,335,1700,-7999
"Ridgetop",1996,335,1800,-7999
"Ridgetop",1996,335,1900,-7999
"Ridgetop",1996,335,2000,-7999
"Ridgetop",1996,335,2100,-7999
"Ridgetop",1996,335,2200,-7999
"Ridgetop",1996,335,2300,-7999
"Ridgetop",1996,335,2400,-7999
"Ridgetop",1996,336,100,-7999
"Ridgetop",1996,336,200,-7999
"Ridgetop",1996,336,300,-7999
"Ridgetop",1996,336,400,-7999
"Ridgetop",1996,336,500,-7999
"Ridgetop",1996,336,600,-7999
"Ridgetop",1996,336,700,-7999
"Ridgetop",1996,336,800,-7999
"Ridgetop",1996,336,900,-7999
"Ridgetop",1996,336,1000,-7999
"Ridgetop",1996,336,1100,10.42
"Ridgetop",1996,336,1200,10.69
"Ridgetop",1996,336,1300,10.88
"Ridgetop",1996,336,1400,11.11
"Ridgetop",1996,336,1500,11.19
"Ridgetop",1996,336,1600,11.05
"Ridgetop",1996,336,1700,11.01
"Ridgetop",1996,336,1800,11.2
"Ridgetop",1996,336,1900,11.23
"Ridgetop",1996,336,2000,11.15
"Ridgetop",1996,336,2100,11.47
"Ridgetop",1996,336,2200,12.16
"Ridgetop",1996,336,2300,12.64
"Ridgetop",1996,336,2400,14.04
"Ridgetop",1996,337,100,16.73
"Ridgetop",1996,337,200,16.87
"Ridgetop",1996,337,300,12.42
"Ridgetop",1996,337,400,9.66
"Ridgetop",1996,337,500,9.07
"Ridgetop",1996,337,600,10.38
"Ridgetop",1996,337,700,9.92
"Ridgetop",1996,337,800,-24.77
"Ridgetop",1996,337,900,-53.46
"Ridgetop",1996,337,1000,-53.46
"Ridgetop",1996,337,1100,-53.46
"Ridgetop",1996,337,1200,-53.46
"Ridgetop",1996,337,1300,-53.46
"Ridgetop",1996,337,1400,-7999
"Ridgetop",1996,337,1500,-7999
"Ridgetop",1996,337,1600,-7999
"Ridgetop",1996,337,1700,-7999
"Ridgetop",1996,337,1800,-7999
"Ridgetop",1996,337,1900,-1.16
"Ridgetop",1996,337,2000,0.59
"Ridgetop",1996,337,2100,0.6
"Ridgetop",1996,337,2200,0.55
"Ridgetop",1996,337,2300,0.58
"Ridgetop",1996,337,2400,1.16
"Ridgetop",1996,338,100,2.95
"Ridgetop",1996,338,200,2.97
"Ridgetop",1996,338,300,1.18
"Ridgetop",1996,338,400,1.05
"Ridgetop",1996,338,500,-0.49
"Ridgetop",1996,338,600,-53.46
"Ridgetop",1996,338,700,-53.46
"Ridgetop",1996,338,800,-53.46
"Ridgetop",1996,338,900,-53.46
"Ridgetop",1996,338,1000,-53.46
"Ridgetop",1996,338,1100,-53.46
"Ridgetop",1996,338,1200,-7999
"Ridgetop",1996,338,1300,-7999
"Ridgetop",1996,338,1400,-7999
"Ridgetop",1996,338,1500,-7999
"Ridgetop",1996,338,1600,-13.04
"Ridgetop",1996,338,1700,2.63
"Ridgetop",1996,338,1800,2.37
"Ridgetop",1996,338,1900,2.57
"Ridgetop",1996,338,2000,3.04
"Ridgetop",1996,338,2100,2.9
"Ridgetop",1996,338,2200,2.23
"Ridgetop",1996,338,2300,2.5
"Ridgetop",1996,338,2400,2.61
"Ridgetop",1996,339,100,2.96
"Ridgetop",1996,339,200,2.65
"Ridgetop",1996,339,300,2.27
"Ridgetop",1996,339,400,2.1
"Ridgetop",1996,339,500,1.85
"Ridgetop",1996,339,600,-7999
"Ridgetop",1996,339,700,-7999
"Ridgetop",1996,339,800,-7999
"Ridgetop",1996,339,900,1.67
"Ridgetop",1996,339,1000,2.35
"Ridgetop",1996,339,1100,2.98
"Ridgetop",1996,339,1200,3.38
"Ridgetop",1996,339,1300,4.09
"Ridgetop",1996,339,1400,4.87
"Ridgetop",1996,339,1500,5.43
"Ridgetop",1996,339,1600,4.44
"Ridgetop",1996,339,1700,3.05
"Ridgetop",1996,339,1800,2.69
"Ridgetop",1996,339,1900,2.48
"Ridgetop",1996,339,2000,2.16
"Ridgetop",1996,339,2100,1.86
"Ridgetop",1996,339,2200,1.72
"Ridgetop",1996,339,2300,0.87
"Ridgetop",1996,339,2400,0.49
"Ridgetop",1996,340,100,0.12
"Ridgetop",1996,340,200,-0.07
"Ridgetop",1996,340,300,0.05
"Ridgetop",1996,340,400,-0.14
"Ridgetop",1996,340,500,-0.23
"Ridgetop",1996,340,600,-0.35
"Ridgetop",1996,340,700,-0.45
"Ridgetop",1996,340,800,-0.67
"Ridgetop",1996,340,900,-0.46
"Ridgetop",1996,340,1000,0.76
"Ridgetop",1996,340,1100,1.27
"Ridgetop",1996,340,1200,2.85
"Ridgetop",1996,340,1300,3.28
"Ridgetop",1996,340,1400,3.56
"Ridgetop",1996,340,1500,2.72
"Ridgetop",1996,340,1600,2.54
"Ridgetop",1996,340,1700,2.32
"Ridgetop",1996,340,1800,1.87
"Ridgetop",1996,340,1900,1.5
"Ridgetop",1996,340,2000,1.49
"Ridgetop",1996,340,2100,1.52
"Ridgetop",1996,340,2200,1.7
"Ridgetop",1996,340,2300,2.03
"Ridgetop",1996,340,2400,2.25
"Ridgetop",1996,341,100,2.62
"Ridgetop",1996,341,200,2.86
"Ridgetop",1996,341,300,2.86
"Ridgetop",1996,341,400,2.37
"Ridgetop",1996,341,500,1.87
"Ridgetop",1996,341,600,0.52
"Ridgetop",1996,341,700,-0.52
"Ridgetop",1996,341,800,-1.01
"Ridgetop",1996,341,900,-1.16
"Ridgetop",1996,341,1000,-1.14
"Ridgetop",1996,341,1100,-0.92
"Ridgetop",1996,341,1200,-0.55
"Ridgetop",1996,341,1300,-0.38
"Ridgetop",1996,341,1400,-0.44
"Ridgetop",1996,341,1500,-0.26
"Ridgetop",1996,341,1600,-0.22
"Ridgetop",1996,341,1700,-0.26
"Ridgetop",1996,341,1800,-0.53
"Ridgetop",1996,341,1900,-0.83
"Ridgetop",1996,341,2000,-0.78
"Ridgetop",1996,341,2100,-0.99
"Ridgetop",1996,341,2200,-0.96
"Ridgetop",1996,341,2300,-0.89
"Ridgetop",1996,341,2400,-0.86
"Ridgetop",1996,342,100,-0.87
"Ridgetop",1996,342,200,-0.81
"Ridgetop",1996,342,300,-0.86
"Ridgetop",1996,342,400,-0.92
"Ridgetop",1996,342,500,-1.35
"Ridgetop",1996,342,600,-1.41
"Ridgetop",1996,342,700,-1.2
"Ridgetop",1996,342,800,-1.05
"Ridgetop",1996,342,900,-0.8
"Ridgetop",1996,342,1000,-0.37
"Ridgetop",1996,342,1100,0.04
"Ridgetop",1996,342,1200,0.23
"Ridgetop",1996,342,1300,0.51
"Ridgetop",1996,342,1400,0.82
"Ridgetop",1996,342,1500,1.22
"Ridgetop",1996,342,1600,1.43
"Ridgetop",1996,342,1700,1.27
"Ridgetop",1996,342,1800,0.42
"Ridgetop",1996,342,1900,0.03
"Ridgetop",1996,342,2000,-0.51
"Ridgetop",1996,342,2100,-1.07
"Ridgetop",1996,342,2200,-1.27
"Ridgetop",1996,342,2300,-1.34
"Ridgetop",1996,342,2400,-1.19
"Ridgetop",1996,343,100,-1.05
"Ridgetop",1996,343,200,-1.06
"Ridgetop",1996,343,300,-0.83
"Ridgetop",1996,343,400,-0.72
"Ridgetop",1996,343,500,-0.41
"Ridgetop",1996,343,600,-0.16
"Ridgetop",1996,343,700,-0.29
"Ridgetop",1996,343,800,-0.53
"Ridgetop",1996,343,900,-0.59
"Ridgetop",1996,343,1000,-0.27
"Ridgetop",1996,343,1100,0.3
"Ridgetop",1996,343,1200,0.95
"Ridgetop",1996,343,1300,1.47
"Ridgetop",1996,343,1400,2.39
"Ridgetop",1996,343,1500,3.06
"Ridgetop",1996,343,1600,3.25
"Ridgetop",1996,343,1700,2.53
"Ridgetop",1996,343,1800,1.7
"Ridgetop",1996,343,1900,1.51
"Ridgetop",1996,343,2000,1.99
"Ridgetop",1996,343,2100,1.74
"Ridgetop",1996,343,2200,1.38
"Ridgetop",1996,343,2300,1.55
"Ridgetop",1996,343,2400,1.22
"Ridgetop",1996,344,100,1.2
"Ridgetop",1996,344,200,1.05
"Ridgetop",1996,344,300,-0.63
"Ridgetop",1996,344,400,-1.08
"Ridgetop",1996,344,500,-1.52
"Ridgetop",1996,344,600,-1.9
"Ridgetop",1996,344,700,-1.22
"Ridgetop",1996,344,800,-1.38
"Ridgetop",1996,344,900,-1.51
"Ridgetop",1996,344,1000,-2.2
"Ridgetop",1996,344,1100,-1.59
"Ridgetop",1996,344,1200,-0.72
"Ridgetop",1996,344,1300,0.61
"Ridgetop",1996,344,1400,1.22
"Ridgetop",1996,344,1500,1.21
"Ridgetop",1996,344,1600,0.94
"Ridgetop",1996,344,1700,-0.01
"Ridgetop",1996,344,1800,-0.52
"Ridgetop",1996,344,1900,-0.97
"Ridgetop",1996,344,2000,-1.23
"Ridgetop",1996,344,2100,-1.34
"Ridgetop",1996,344,2200,-1.29
"Ridgetop",1996,344,2300,-1.08
"Ridgetop",1996,344,2400,-0.92
"Ridgetop",1996,345,100,-1.07
"Ridgetop",1996,345,200,-1.23
"Ridgetop",1996,345,300,-1.46
"Ridgetop",1996,345,400,-1.57
"Ridgetop",1996,345,500,-1.9
"Ridgetop",1996,345,600,-2.16
"Ridgetop",1996,345,700,-2.1
"Ridgetop",1996,345,800,-2.26
"Ridgetop",1996,345,900,-2.29
"Ridgetop",1996,345,1000,-1.54
"Ridgetop",1996,345,1100,-0.21
"Ridgetop",1996,345,1200,0.46
"Ridgetop",1996,345,1300,0.85
"Ridgetop",1996,345,1400,1.24
"Ridgetop",1996,345,1500,1.77
"Ridgetop",1996,345,1600,1.41
"Ridgetop",1996,345,1700,0.57
"Ridgetop",1996,345,1800,0.26
"Ridgetop",1996,345,1900,-0.14
"Ridgetop",1996,345,2000,-0.18
"Ridgetop",1996,345,2100,-0.13
"Ridgetop",1996,345,2200,0.11
"Ridgetop",1996,345,2300,0.22
"Ridgetop",1996,345,2400,0.13
"Ridgetop",1996,346,100,-0.24
"Ridgetop",1996,346,200,-0.35
"Ridgetop",1996,346,300,0.02
"Ridgetop",1996,346,400,0.4
"Ridgetop",1996,346,500,0.95
"Ridgetop",1996,346,600,1.11
"Ridgetop",1996,346,700,1.1
"Ridgetop",1996,346,800,0.56
"Ridgetop",1996,346,900,0.65
"Ridgetop",1996,346,1000,1.24
"Ridgetop",1996,346,1100,1.49
"Ridgetop",1996,346,1200,1.3
"Ridgetop",1996,346,1300,1.88
"Ridgetop",1996,346,1400,1.8
"Ridgetop",1996,346,1500,1.88
"Ridgetop",1996,346,1600,1.19
"Ridgetop",1996,346,1700,0.99
"Ridgetop",1996,346,1800,0.91
"Ridgetop",1996,346,1900,0.29
"Ridgetop",1996,346,2000,0.74
"Ridgetop",1996,346,2100,-0.14
"Ridgetop",1996,346,2200,-0.09
"Ridgetop",1996,346,2300,0.46
"Ridgetop",1996,346,2400,0.41
"Ridgetop",1996,347,100,-0.09
"Ridgetop",1996,347,200,0.54
"Ridgetop",1996,347,300,0.7
"Ridgetop",1996,347,400,1.65
"Ridgetop",1996,347,500,0.39
"Ridgetop",1996,347,600,0.3
"Ridgetop",1996,347,700,0.28
"Ridgetop",1996,347,800,0.78
"Ridgetop",1996,347,900,1.62
"Ridgetop",1996,347,1000,1.11
"Ridgetop",1996,347,1100,1.16
"Ridgetop",1996,347,1200,0.85
"Ridgetop",1996,347,1300,0.86
"Ridgetop",1996,347,1400,0.97
"Ridgetop",1996,347,1500,1.01
"Ridgetop",1996,347,1600,1.12
"Ridgetop",1996,347,1700,1.87
"Ridgetop",1996,347,1800,2.98
"Ridgetop",1996,347,1900,3.36
"Ridgetop",1996,347,2000,3.53
"Ridgetop",1996,347,2100,3.32
"Ridgetop",1996,347,2200,3.17
"Ridgetop",1996,347,2300,3.05
"Ridgetop",1996,347,2400,2.88
"Ridgetop",1996,348,100,2.73
"Ridgetop",1996,348,200,2.54
"Ridgetop",1996,348,300,2.67
"Ridgetop",1996,348,400,2.74
"Ridgetop",1996,348,500,2.56
"Ridgetop",1996,348,600,2.5
"Ridgetop",1996,348,700,2.46
"Ridgetop",1996,348,800,2.45
"Ridgetop",1996,348,900,2.4
"Ridgetop",1996,348,1000,2.34
"Ridgetop",1996,348,1100,2.18
"Ridgetop",1996,348,1200,1.99
"Ridgetop",1996,348,1300,1.8
"Ridgetop",1996,348,1400,1.54
"Ridgetop",1996,348,1500,1.28
"Ridgetop",1996,348,1600,1.15
"Ridgetop",1996,348,1700,0.99
"Ridgetop",1996,348,1800,0.91
"Ridgetop",1996,348,1900,0.85
"Ridgetop",1996,348,2000,0.72
"Ridgetop",1996,348,2100,0.53
"Ridgetop",1996,348,2200,0.4
"Ridgetop",1996,348,2300,0.28
"Ridgetop",1996,348,2400,0.21
"Ridgetop",1996,349,100,0.18
"Ridgetop",1996,349,200,0.12
"Ridgetop",1996,349,300,0.14
"Ridgetop",1996,349,400,0.09
"Ridgetop",1996,349,500,0.08
"Ridgetop",1996,349,600,0.1
"Ridgetop",1996,349,700,0.08
"Ridgetop",1996,349,800,0.07
"Ridgetop",1996,349,900,0
"Ridgetop",1996,349,1000,0.01
"Ridgetop",1996,349,1100,0.07
"Ridgetop",1996,349,1200,0.13
"Ridgetop",1996,349,1300,0.22
"Ridgetop",1996,349,1400,0.32
"Ridgetop",1996,349,1500,0.38
"Ridgetop",1996,349,1600,0.52
"Ridgetop",1996,349,1700,0.6
"Ridgetop",1996,349,1800,0.61
"Ridgetop",1996,349,1900,0.54
"Ridgetop",1996,349,2000,0.5
"Ridgetop",1996,349,2100,0.43
"Ridgetop",1996,349,2200,0.4
"Ridgetop",1996,349,2300,0.41
"Ridgetop",1996,349,2400,0.35
"Ridgetop",1996,350,100,0.26
"Ridgetop",1996,350,200,0.3
"Ridgetop",1996,350,300,0.32
"Ridgetop",1996,350,400,0.26
"Ridgetop",1996,350,500,0.17
"Ridgetop",1996,350,600,0.17
"Ridgetop",1996,350,700,0.25
"Ridgetop",1996,350,800,0.17
"Ridgetop",1996,350,900,0.12
"Ridgetop",1996,350,1000,0.11
"Ridgetop",1996,350,1100,0.19
"Ridgetop",1996,350,1200,0.39
"Ridgetop",1996,350,1300,0.76
"Ridgetop",1996,350,1400,1.06
"Ridgetop",1996,350,1500,1.25
"Ridgetop",1996,350,1600,1.3
"Ridgetop",1996,350,1700,1.29
"Ridgetop",1996,350,1800,1.26
"Ridgetop",1996,350,1900,1.28
"Ridgetop",1996,350,2000,1.35
"Ridgetop",1996,350,2100,1.53
"Ridgetop",1996,350,2200,1.52
"Ridgetop",1996,350,2300,1.45
"Ridgetop",1996,350,2400,1.24
"Ridgetop",1996,351,100,1.17
"Ridgetop",1996,351,200,1.14
"Ridgetop",1996,351,300,1.12
"Ridgetop",1996,351,400,1.04
"Ridgetop",1996,351,500,0.99
"Ridgetop",1996,351,600,0.78
"Ridgetop",1996,351,700,0.55
"Ridgetop",1996,351,800,0.45
"Ridgetop",1996,351,900,0.61
"Ridgetop",1996,351,1000,0.95
"Ridgetop",1996,351,1100,1.35
"Ridgetop",1996,351,1200,1.82
"Ridgetop",1996,351,1300,1.96
"Ridgetop",1996,351,1400,1.91
"Ridgetop",1996,351,1500,2.31
"Ridgetop",1996,351,1600,2.42
"Ridgetop",1996,351,1700,1.93
"Ridgetop",1996,351,1800,2.15
"Ridgetop",1996,351,1900,1.93
"Ridgetop",1996,351,2000,2.07
"Ridgetop",1996,351,2100,2.55
"Ridgetop",1996,351,2200,2.96
"Ridgetop",1996,351,2300,2.45
"Ridgetop",1996,351,2400,3.15
"Ridgetop",1996,352,100,3.6
"Ridgetop",1996,352,200,4.24
"Ridgetop",1996,352,300,4.48
"Ridgetop",1996,352,400,4.53
"Ridgetop",1996,352,500,4.03
"Ridgetop",1996,352,600,4.71
"Ridgetop",1996,352,700,5.22
"Ridgetop",1996,352,800,5.67
"Ridgetop",1996,352,900,6.16
"Ridgetop",1996,352,1000,6.82
"Ridgetop",1996,352,1100,7.05
"Ridgetop",1996,352,1200,7.87
"Ridgetop",1996,352,1300,8.94
"Ridgetop",1996,352,1400,9.87
"Ridgetop",1996,352,1500,11.06
"Ridgetop",1996,352,1600,10.85
"Ridgetop",1996,352,1700,10.63
"Ridgetop",1996,352,1800,10.52
"Ridgetop",1996,352,1900,10.21
"Ridgetop",1996,352,2000,9.74
"Ridgetop",1996,352,2100,9.26
"Ridgetop",1996,352,2200,9.05
"Ridgetop",1996,352,2300,8.97
"Ridgetop",1996,352,2400,8.63
"Ridgetop",1996,353,100,8.36
"Ridgetop",1996,353,200,8.15
"Ridgetop",1996,353,300,8.08
"Ridgetop",1996,353,400,8.21
"Ridgetop",1996,353,500,7.76
"Ridgetop",1996,353,600,7.59
"Ridgetop",1996,353,700,7.37
"Ridgetop",1996,353,800,6.98
"Ridgetop",1996,353,900,7.33
"Ridgetop",1996,353,1000,8.76
"Ridgetop",1996,353,1100,9.66
"Ridgetop",1996,353,1200,9.3
"Ridgetop",1996,353,1300,9.6
"Ridgetop",1996,353,1400,9.16
"Ridgetop",1996,353,1500,9.15
"Ridgetop",1996,353,1600,8.56
"Ridgetop",1996,353,1700,7.22
"Ridgetop",1996,353,1800,6.67
"Ridgetop",1996,353,1900,6.16
"Ridgetop",1996,353,2000,5.95
"Ridgetop",1996,353,2100,5.49
"Ridgetop",1996,353,2200,5.24
"Ridgetop",1996,353,2300,5.17
"Ridgetop",1996,353,2400,4.43
"Ridgetop",1996,354,100,2.7
"Ridgetop",1996,354,200,2.32
"Ridgetop",1996,354,300,2.36
"Ridgetop",1996,354,400,2.32
"Ridgetop",1996,354,500,2.04
"Ridgetop",1996,354,600,1.88
"Ridgetop",1996,354,700,1.92
"Ridgetop",1996,354,800,1.91
"Ridgetop",1996,354,900,1.71
"Ridgetop",1996,354,1000,1.46
"Ridgetop",1996,354,1100,0.93
"Ridgetop",1996,354,1200,0.66
"Ridgetop",1996,354,1300,0.44
"Ridgetop",1996,354,1400,0.21
"Ridgetop",1996,354,1500,0.06
"Ridgetop",1996,354,1600,-0.07
"Ridgetop",1996,354,1700,-0.33
"Ridgetop",1996,354,1800,-0.54
"Ridgetop",1996,354,1900,-0.72
"Ridgetop",1996,354,2000,-0.95
"Ridgetop",1996,354,2100,-1.18
"Ridgetop",1996,354,2200,-1.73
"Ridgetop",1996,354,2300,-3.47
"Ridgetop",1996,354,2400,-4.47
"Ridgetop",1996,355,100,-5.79
"Ridgetop",1996,355,200,-6.59
"Ridgetop",1996,355,300,-6.71
"Ridgetop",1996,355,400,-7.13
"Ridgetop",1996,355,500,-7.89
"Ridgetop",1996,355,600,-8.57
"Ridgetop",1996,355,700,-9.05
"Ridgetop",1996,355,800,-9.54
"Ridgetop",1996,355,900,-9.86
"Ridgetop",1996,355,1000,-9.5
"Ridgetop",1996,355,1100,-8.66
"Ridgetop",1996,355,1200,-7.99
"Ridgetop",1996,355,1300,-7.32
"Ridgetop",1996,355,1400,-6.7
"Ridgetop",1996,355,1500,-6.61
"Ridgetop",1996,355,1600,-6.55
"Ridgetop",1996,355,1700,-7.19
"Ridgetop",1996,355,1800,-7.66
"Ridgetop",1996,355,1900,-8.09
"Ridgetop",1996,355,2000,-8.5
"Ridgetop",1996,355,2100,-8.78
"Ridgetop",1996,355,2200,-8.91
"Ridgetop",1996,355,2300,-8.97
"Ridgetop",1996,355,2400,-9.04
"Ridgetop",1996,356,100,-9.23
"Ridgetop",1996,356,200,-9.39
"Ridgetop",1996,356,300,-9.58
"Ridgetop",1996,356,400,-9.65
"Ridgetop",1996,356,500,-9.62
"Ridgetop",1996,356,600,-9.55
"Ridgetop",1996,356,700,-9.67
"Ridgetop",1996,356,800,-9.73
"Ridgetop",1996,356,900,-9.31
"Ridgetop",1996,356,1000,-8.66
"Ridgetop",1996,356,1100,-6.56
"Ridgetop",1996,356,1200,-4.98
"Ridgetop",1996,356,1300,-3.17
"Ridgetop",1996,356,1400,-2.02
"Ridgetop",1996,356,1500,-1.7
"Ridgetop",1996,356,1600,-1.65
"Ridgetop",1996,356,1700,-2.93
"Ridgetop",1996,356,1800,-3.82
"Ridgetop",1996,356,1900,-4.31
"Ridgetop",1996,356,2000,-4.94
"Ridgetop",1996,356,2100,-5.1
"Ridgetop",1996,356,2200,-5.38
"Ridgetop",1996,356,2300,-5.85
"Ridgetop",1996,356,2400,-6.01
"Ridgetop",1996,357,100,-6.13
"Ridgetop",1996,357,200,-6.32
"Ridgetop",1996,357,300,-5.99
"Ridgetop",1996,357,400,-5.85
"Ridgetop",1996,357,500,-5.8
"Ridgetop",1996,357,600,-5.69
"Ridgetop",1996,357,700,-5.72
"Ridgetop",1996,357,800,-5.83
"Ridgetop",1996,357,900,-4.75
"Ridgetop",1996,357,1000,-3.53
"Ridgetop",1996,357,1100,-2.89
"Ridgetop",1996,357,1200,-1.32
"Ridgetop",1996,357,1300,0.36
"Ridgetop",1996,357,1400,1.02
"Ridgetop",1996,357,1500,0.67
"Ridgetop",1996,357,1600,-0.04
"Ridgetop",1996,357,1700,-0.86
"Ridgetop",1996,357,1800,-0.95
"Ridgetop",1996,357,1900,-1.18
"Ridgetop",1996,357,2000,-1.13
"Ridgetop",1996,357,2100,-1.06
"Ridgetop",1996,357,2200,-0.99
"Ridgetop",1996,357,2300,-0.76
"Ridgetop",1996,357,2400,-0.57
"Ridgetop",1996,358,100,-0.4
"Ridgetop",1996,358,200,-0.25
"Ridgetop",1996,358,300,-0.3
"Ridgetop",1996,358,400,-0.14
"Ridgetop",1996,358,500,0.18
"Ridgetop",1996,358,600,0.3
"Ridgetop",1996,358,700,0.41
"Ridgetop",1996,358,800,-0.21
"Ridgetop",1996,358,900,-0.09
"Ridgetop",1996,358,1000,0.64
"Ridgetop",1996,358,1100,1.02
"Ridgetop",1996,358,1200,1.21
"Ridgetop",1996,358,1300,1.61
"Ridgetop",1996,358,1400,3.37
"Ridgetop",1996,358,1500,4.07
"Ridgetop",1996,358,1600,3.12
"Ridgetop",1996,358,1700,2.82
"Ridgetop",1996,358,1800,3.12
"Ridgetop",1996,358,1900,3.11
"Ridgetop",1996,358,2000,2.9
"Ridgetop",1996,358,2100,2.65
"Ridgetop",1996,358,2200,2.57
"Ridgetop",1996,358,2300,2.4
"Ridgetop",1996,358,2400,2.68
"Ridgetop",1996,359,100,2.71
"Ridgetop",1996,359,200,3.13
"Ridgetop",1996,359,300,3.13
"Ridgetop",1996,359,400,3.32
"Ridgetop",1996,359,500,3.72
"Ridgetop",1996,359,600,4.59
"Ridgetop",1996,359,700,5.98
"Ridgetop",1996,359,800,6.96
"Ridgetop",1996,359,900,8.15
"Ridgetop",1996,359,1000,8.21
"Ridgetop",1996,359,1100,8.76
"Ridgetop",1996,359,1200,10.04
"Ridgetop",1996,359,1300,10.78
"Ridgetop",1996,359,1400,10.99
"Ridgetop",1996,359,1500,11.34
"Ridgetop",1996,359,1600,11.25
"Ridgetop",1996,359,1700,11.04
"Ridgetop",1996,359,1800,9.78
"Ridgetop",1996,359,1900,9.62
"Ridgetop",1996,359,2000,9.29
"Ridgetop",1996,359,2100,7.35
"Ridgetop",1996,359,2200,6.83
"Ridgetop",1996,359,2300,6.01
"Ridgetop",1996,359,2400,3.95
"Ridgetop",1996,360,100,2.13
"Ridgetop",1996,360,200,0.76
"Ridgetop",1996,360,300,-0.95
"Ridgetop",1996,360,400,-1.79
"Ridgetop",1996,360,500,-2.01
"Ridgetop",1996,360,600,-3.08
"Ridgetop",1996,360,700,-4.59
"Ridgetop",1996,360,800,-5.03
"Ridgetop",1996,360,900,-4.9
"Ridgetop",1996,360,1000,-4.71
"Ridgetop",1996,360,1100,-4.31
"Ridgetop",1996,360,1200,-4.11
"Ridgetop",1996,360,1300,-3.61
"Ridgetop",1996,360,1400,-2.66
"Ridgetop",1996,360,1500,-2.06
"Ridgetop",1996,360,1600,-2.4
"Ridgetop",1996,360,1700,-2.93
"Ridgetop",1996,360,1800,-3.26
"Ridgetop",1996,360,1900,-3.4
"Ridgetop",1996,360,2000,-3.58
"Ridgetop",1996,360,2100,-3.68
"Ridgetop",1996,360,2200,-3.92
"Ridgetop",1996,360,2300,-4.44
"Ridgetop",1996,360,2400,-4.89
"Ridgetop",1996,361,100,-5.15
"Ridgetop",1996,361,200,-5.39
"Ridgetop",1996,361,300,-5.63
"Ridgetop",1996,361,400,-5.87
"Ridgetop",1996,361,500,-5.86
"Ridgetop",1996,361,600,-5.84
"Ridgetop",1996,361,700,-5.75
"Ridgetop",1996,361,800,-5.9
"Ridgetop",1996,361,900,-5.31
"Ridgetop",1996,361,1000,-4.36
"Ridgetop",1996,361,1100,-3.44
"Ridgetop",1996,361,1200,-3.1
"Ridgetop",1996,361,1300,-3.13
"Ridgetop",1996,361,1400,-2.94
"Ridgetop",1996,361,1500,-2.82
"Ridgetop",1996,361,1600,-2.97
"Ridgetop",1996,361,1700,-3.02
"Ridgetop",1996,361,1800,-2.92
"Ridgetop",1996,361,1900,-2.59
"Ridgetop",1996,361,2000,-1.96
"Ridgetop",1996,361,2100,-1.34
"Ridgetop",1996,361,2200,-0.87
"Ridgetop",1996,361,2300,0.2
"Ridgetop",1996,361,2400,1.05
"Ridgetop",1996,362,100,-0.87
"Ridgetop",1996,362,200,-0.79
"Ridgetop",1996,362,300,-0.15
"Ridgetop",1996,362,400,1.35
"Ridgetop",1996,362,500,1.44
"Ridgetop",1996,362,600,1
"Ridgetop",1996,362,700,1.09
"Ridgetop",1996,362,800,0.9
